prec,       card,      avg_est,      std_err,      max_err
17,        32636,     32637.33,   0.00214649,   0.00502497
17,        33030,     33019.77,   0.00200631,   0.00611547
17,        33423,     33422.00,   0.00185284,   0.00379966
17,        33816,     33811.13,   0.00239643,   0.00541148
17,        34209,     34212.63,   0.00208054,   0.00564163
17,        34603,     34553.97,   0.00250039,   0.00551959
17,        34996,     34984.27,   0.00184874,   0.00365746
17,        35389,     35397.83,   0.00207988,   0.00381464
17,        35782,     35796.83,   0.00228768,   0.00561719
17,        36175,     36177.30,   0.00238213,   0.00425697
17,        36569,     36576.00,     0.001568,   0.00347279
17,        36962,     36955.53,    0.0022026,   0.00446392
17,        37355,     37336.07,   0.00159528,   0.00414927
17,        37748,     37753.37,   0.00233655,   0.00466238
17,        38141,     38137.13,   0.00190799,   0.00361806
17,        38535,     38511.30,   0.00219282,   0.00454121
17,        38928,     38929.27,   0.00215299,   0.00544581
17,        39321,     39309.03,   0.00241657,   0.00658664
17,        39714,     39726.00,   0.00212731,   0.00589198
17,        40108,     40104.63,   0.00183343,   0.00366501
17,        40501,     40480.03,   0.00231812,   0.00496272
17,        40894,     40891.07,   0.00241082,    0.0055508
17,        41287,     41297.73,   0.00238206,   0.00554641
17,        41680,     41701.47,   0.00212828,   0.00535016
17,        42074,     42091.10,   0.00202736,   0.00465835
17,        42467,     42461.77,   0.00199664,   0.00546294
17,        42860,     42832.97,    0.0016274,   0.00398964
17,        43253,     43255.90,   0.00178609,   0.00418458
17,        43646,     43638.27,   0.00221081,   0.00533828
17,        44040,     44024.10,   0.00231012,   0.00572194
17,        44433,     44424.27,   0.00226533,   0.00578386
17,        44826,     44808.87,    0.0021542,   0.00437236
17,        45219,     45201.97,   0.00195191,    0.0048651
17,        45613,     45598.03,   0.00244228,   0.00530539
17,        46006,     45993.13,   0.00226123,   0.00445584
17,        46399,     46402.50,   0.00160768,   0.00355603
17,        46792,     46800.10,   0.00174032,    0.0042314
17,        47185,     47165.50,   0.00240687,   0.00498029
17,        47579,     47586.37,   0.00199024,   0.00403531
17,        47972,     47973.47,   0.00163273,   0.00346028
17,        48365,     48402.77,   0.00182897,   0.00376297
17,        48758,     48782.53,   0.00214871,   0.00602966
17,        49152,     49135.77,   0.00235639,   0.00459789
17,        49545,     49576.10,   0.00180243,   0.00425867
17,        49938,     49924.10,   0.00178873,   0.00440537
17,        50331,     50347.43,   0.00227086,   0.00766908
17,        50724,     50719.57,   0.00175336,   0.00352883
17,        51118,     51120.37,   0.00252643,   0.00580997
17,        51511,     51548.60,   0.00198881,   0.00529974
17,        51904,     51892.10,   0.00206083,   0.00456603
17,        52297,     52336.60,   0.00171767,   0.00491415
17,        52690,     52720.70,   0.00241607,   0.00472566
17,        53084,     53103.67,     0.001888,   0.00478478
17,        53477,     53478.83,   0.00191717,   0.00368376
17,        53870,     53861.57,   0.00187368,   0.00382395
17,        54263,     54258.77,   0.00221286,   0.00398054
17,        54657,     54658.10,   0.00208724,   0.00631198
17,        55050,     55034.60,   0.00260627,   0.00650306
17,        55443,     55450.03,    0.0021214,   0.00514032
17,        55836,     55844.17,   0.00207543,   0.00388631
17,        56229,     56266.73,   0.00269006,   0.00736262
17,        56623,     56618.73,   0.00222151,   0.00538641
17,        57016,     57020.23,   0.00179322,   0.00461266
17,        57409,     57417.47,   0.00207852,   0.00423271
17,        57802,     57785.57,   0.00218811,   0.00524194
17,        58195,     58186.90,   0.00185708,   0.00534401
17,        58589,     58562.47,   0.00215857,   0.00602492
17,        58982,     58953.90,   0.00240135,   0.00578133
17,        59375,     59388.43,   0.00152205,   0.00294732
17,        59768,     59761.30,   0.00227874,   0.00552126
17,        60162,     60135.20,   0.00197124,    0.0044047
17,        60555,     60569.13,   0.00169442,    0.0033853
17,        60948,     60943.73,    0.0019081,   0.00546358
17,        61341,     61352.23,   0.00185096,   0.00384728
17,        61734,     61696.77,   0.00223529,   0.00537782
17,        62128,     62122.50,    0.0019131,   0.00350883
17,        62521,     62510.47,   0.00226298,    0.0062378
17,        62914,     62902.83,   0.00229858,   0.00572201
17,        63307,     63329.27,   0.00237671,   0.00541796
17,        63700,     63756.33,   0.00286287,   0.00654621
17,        64094,     64147.13,    0.0022684,   0.00502379
17,        64487,     64442.93,   0.00208315,   0.00559794
17,        64880,     64857.13,    0.0020427,   0.00502458
17,        65273,     65260.40,   0.00228624,   0.00496369
17,        65667,     65667.00,   0.00140012,   0.00283243
17,        66060,     66009.67,   0.00224593,   0.00488942
17,        66453,     66411.47,   0.00206623,    0.0052668
17,        66846,     66856.53,   0.00168783,   0.00312654
17,        67239,     67274.37,   0.00225526,   0.00551755
17,        67633,     67615.10,   0.00248344,   0.00405122
17,        68026,     68035.67,   0.00256884,   0.00536552
17,        68419,     68429.97,   0.00187066,   0.00476469
17,        68812,     68817.90,   0.00178974,    0.0041126
17,        69206,     69191.20,    0.0020271,    0.0036268
17,        69599,     69574.80,   0.00223709,   0.00409483
17,        69992,     70007.40,   0.00199452,   0.00575772
17,        70385,     70356.40,     0.002157,   0.00485892
17,        70778,     70763.60,   0.00219914,   0.00510038
17,        71172,     71207.83,    0.0020643,   0.00445394
17,        71565,     71576.77,   0.00213921,   0.00424783
17,        71958,     71989.70,   0.00215747,   0.00532248
17,        72351,     72368.97,   0.00191216,   0.00464396
17,        72744,     72717.87,   0.00210235,   0.00494879
17,        73138,     73121.33,   0.00189385,   0.00541435
17,        73531,     73502.93,   0.00296614,   0.00783332
17,        73924,     73953.37,   0.00251271,   0.00595198
17,        74317,     74346.70,   0.00253638,   0.00585323
17,        74711,     74712.00,   0.00246385,   0.00633098
17,        75104,     75123.10,   0.00242722,   0.00605819
17,        75497,     75500.33,   0.00210248,   0.00427826
17,        75890,     75897.17,   0.00259485,   0.00662793
17,        76283,     76275.77,   0.00175715,   0.00348697
17,        76677,     76628.03,    0.0022559,   0.00465583
17,        77070,     77104.13,   0.00256129,   0.00506027
17,        77463,     77448.17,   0.00250789,   0.00551224
17,        77856,     77902.97,   0.00206229,   0.00421285
17,        78249,     78288.93,   0.00234496,   0.00600639
17,        78643,     78652.97,   0.00228597,   0.00518794
17,        79036,     79044.50,   0.00281412,   0.00662981
17,        79429,     79440.93,    0.0016599,   0.00496034
17,        79822,     79819.03,   0.00209754,   0.00494845
17,        80216,     80238.20,   0.00237633,   0.00544772
17,        80609,     80590.97,   0.00191439,   0.00480089
17,        81002,     81024.80,   0.00172449,   0.00383936
17,        81395,     81326.37,   0.00182888,   0.00442282
17,        81788,     81743.60,   0.00228439,   0.00600325
17,        82182,     82132.87,   0.00270608,   0.00635168
17,        82575,     82603.03,   0.00234114,     0.005062
17,        82968,     82989.90,    0.0022568,   0.00488134
17,        83361,     83308.77,   0.00226005,   0.00544613
17,        83755,     83715.47,   0.00227335,   0.00534887
17,        84148,     84203.73,   0.00244363,   0.00581112
17,        84541,     84542.60,   0.00227595,   0.00505074
17,        84934,     84944.57,   0.00281471,   0.00587508
17,        85327,     85253.83,   0.00222421,   0.00496906
17,        85721,     85729.77,   0.00184918,   0.00443293
17,        86114,     86059.43,   0.00216813,   0.00567845
17,        86507,     86539.97,   0.00232089,   0.00494752
17,        86900,     86913.13,   0.00201566,   0.00441882
17,        87293,     87342.40,   0.00226214,   0.00479987
17,        87687,     87682.63,   0.00206045,   0.00425372
17,        88080,     88083.97,   0.00188309,   0.00382602
17,        88473,     88483.93,   0.00209241,   0.00482628
17,        88866,     88890.73,   0.00222314,   0.00576142
17,        89260,     89196.80,   0.00266208,   0.00510861
17,        89653,     89695.30,   0.00202334,   0.00384813
17,        90046,     90044.27,   0.00204406,   0.00497518
17,        90439,     90461.60,   0.00211496,   0.00582707
17,        90832,     90828.20,   0.00222936,   0.00435965
17,        91226,     91189.50,    0.0022748,   0.00552468
17,        91619,     91595.87,   0.00176013,   0.00348177
17,        92012,     91999.60,   0.00253943,   0.00624912
17,        92405,     92379.70,   0.00218624,   0.00537844
17,        92798,     92763.97,   0.00135798,   0.00238149
17,        93192,     93229.57,   0.00259031,   0.00496818
17,        93585,     93699.73,   0.00305839,   0.00731947
17,        93978,     93959.27,   0.00262412,   0.00505432
17,        94371,     94367.33,   0.00225732,   0.00534057
17,        94765,     94739.47,   0.00215038,   0.00454804
17,        95158,     95153.70,   0.00237866,   0.00790256
17,        95551,     95554.20,   0.00200178,    0.0038827
17,        95944,     95955.90,   0.00175386,   0.00407525
17,        96337,     96320.17,   0.00207994,    0.0055326
17,        96731,     96764.13,   0.00195464,   0.00499318
17,        97124,     97131.33,   0.00247701,   0.00537452
17,        97517,     97517.93,   0.00202769,    0.0044197
17,        97910,     97853.47,   0.00178524,   0.00472878
17,        98304,     98248.20,   0.00217454,   0.00466914
17,        98697,     98684.93,   0.00216626,   0.00520781
17,        99090,     99081.20,   0.00212766,   0.00535871
17,        99483,     99524.00,   0.00261039,   0.00638294
17,        99876,     99865.90,   0.00235318,    0.0049561
17,       100270,    100284.57,   0.00209931,   0.00483689
17,       100663,    100675.47,   0.00232669,   0.00574187
17,       101056,    101001.33,   0.00171687,   0.00419565
17,       101449,    101488.80,   0.00219026,   0.00567767
17,       101842,    101889.60,   0.00268138,   0.00541029
17,       102236,    102231.77,   0.00188555,   0.00421569
17,       102629,    102648.07,   0.00229079,   0.00558316
17,       103022,    102982.30,   0.00232258,   0.00509595
17,       103415,    103552.40,   0.00225937,   0.00458343
17,       103809,    103904.10,   0.00216249,   0.00416145
17,       104202,    104173.40,   0.00236543,    0.0068808
17,       104595,    104599.50,   0.00234587,   0.00490459
17,       104988,    104970.30,   0.00257247,   0.00681976
17,       105381,    105437.63,   0.00241265,    0.0055797
17,       105775,    105708.13,   0.00251617,   0.00676902
17,       106168,    106170.67,   0.00237033,   0.00490727
17,       106561,    106552.33,   0.00211105,   0.00345339
17,       106954,    106882.13,   0.00238234,   0.00418868
17,       107347,    107285.67,   0.00234148,   0.00490927
17,       107741,    107742.33,   0.00216898,   0.00413952
17,       108134,    108116.17,   0.00189766,   0.00543765
17,       108527,    108539.10,   0.00212219,   0.00670795
17,       108920,    108938.83,   0.00251844,   0.00527906
17,       109314,    109344.77,   0.00251102,   0.00675113
17,       109707,    109705.73,   0.00267791,   0.00504065
17,       110100,    110093.37,   0.00189962,   0.00543138
17,       110493,    110522.73,   0.00240792,   0.00631709
17,       110886,    110919.40,   0.00250966,    0.0067907
17,       111280,    111317.63,   0.00257055,   0.00647011
17,       111673,    111635.73,   0.00220699,   0.00412809
17,       112066,    112053.07,   0.00242451,   0.00578226
17,       112459,    112502.90,   0.00204538,    0.0049173
17,       112852,    112966.90,   0.00251467,   0.00506854
17,       113246,    113334.73,   0.00259351,   0.00483015
17,       113639,    113625.20,   0.00184191,   0.00351989
17,       114032,    114021.83,    0.0020328,   0.00480563
17,       114425,    114452.73,   0.00233131,    0.0045619
17,       114819,    114837.23,   0.00227585,   0.00451141
17,       115212,    115215.67,    0.0025702,   0.00588475
17,       115605,    115584.27,   0.00254739,    0.0057177
17,       115998,    116038.10,   0.00189864,   0.00397417
17,       116391,    116394.17,   0.00248157,   0.00608289
17,       116785,    116833.47,    0.0018143,   0.00503485
17,       117178,    117149.30,   0.00264188,   0.00676742
17,       117571,    117606.23,   0.00219295,    0.0053329
17,       117964,    117968.80,   0.00221388,   0.00482346
17,       118358,    118360.83,   0.00172713,   0.00332041
17,       118751,    118746.07,   0.00214564,   0.00511149
17,       119144,    119153.63,   0.00280965,    0.0048932
17,       119537,    119574.10,   0.00273133,   0.00452576
17,       119930,    119932.27,   0.00226076,   0.00496952
17,       120324,    120299.43,   0.00229851,   0.00444629
17,       120717,    120729.57,   0.00221503,   0.00463891
17,       121110,    121118.77,   0.00254307,   0.00536698
17,       121503,    121581.23,    0.0024088,   0.00557183
17,       121896,    121919.07,     0.002338,   0.00488117
17,       122290,    122246.33,   0.00262492,   0.00603479
17,       122683,    122618.23,   0.00237697,   0.00558345
17,       123076,    122987.37,   0.00231872,   0.00564687
17,       123469,    123429.20,   0.00267167,   0.00504576
17,       123863,    123807.70,    0.0026018,   0.00683815
17,       124256,    124317.97,   0.00186669,   0.00368591
17,       124649,    124687.27,   0.00200785,   0.00433213
17,       125042,    125053.47,   0.00245202,   0.00644578
17,       125435,    125480.93,   0.00212612,   0.00428107
17,       125829,    125816.30,   0.00256566,   0.00675515
17,       126222,    126248.07,   0.00248135,   0.00499909
17,       126615,    126700.90,    0.0021347,   0.00529159
17,       127008,    126991.07,   0.00203963,   0.00453511
17,       127401,    127436.83,   0.00248258,   0.00546302
17,       127795,    127777.07,   0.00248358,   0.00460108
17,       128188,    128205.87,   0.00240002,   0.00426714
17,       128581,    128598.37,   0.00226263,   0.00524179
17,       128974,    129050.03,   0.00237639,   0.00497771
17,       129368,    129329.97,    0.0025244,   0.00480795
17,       129761,    129800.83,   0.00275993,   0.00620367
17,       130154,    130128.10,   0.00257133,   0.00642311
17,       130547,    130532.60,   0.00219668,   0.00692466
17,       130940,    130973.90,   0.00187533,   0.00391016
17,       131334,    131273.00,   0.00234005,   0.00638063
17,       131727,    131761.37,   0.00211766,   0.00536712
17,       132120,    132025.17,   0.00313465,    0.0079851
17,       132513,    132418.30,   0.00222228,   0.00563714
17,       132907,    133019.47,   0.00271079,   0.00553767
17,       133300,    133356.47,   0.00248341,   0.00640655
17,       133693,    133685.17,   0.00223165,   0.00465989
17,       134086,    134003.37,   0.00210548,   0.00454183
17,       134479,    134413.03,   0.00279538,   0.00646936
17,       134873,    134852.47,   0.00208324,   0.00424841
17,       135266,    135350.47,   0.00257232,   0.00714143
17,       135659,    135654.40,    0.0019859,   0.00361934
17,       136052,    136080.30,   0.00201132,   0.00549051
17,       136445,    136357.43,    0.0024758,   0.00754877
17,       136839,    136927.03,   0.00294851,   0.00708126
17,       137232,    137190.47,   0.00168987,   0.00367259
17,       137625,    137755.10,   0.00182837,   0.00389461
17,       138018,    138111.13,    0.0019078,   0.00430376
17,       138412,    138363.17,   0.00271622,   0.00565698
17,       138805,    138914.40,   0.00220078,   0.00600118
17,       139198,    139221.97,   0.00274379,   0.00744977
17,       139591,    139531.03,   0.00242852,   0.00601037
17,       139984,    139940.87,   0.00234458,   0.00595064
17,       140378,    140290.10,      0.00219,   0.00373988
17,       140771,    140719.23,   0.00272248,   0.00706106
17,       141164,    141132.17,   0.00215191,   0.00417242
17,       141557,    141673.67,   0.00276878,   0.00668984
17,       141950,    142009.10,   0.00305814,   0.00676994
17,       142344,    142337.00,    0.0022944,   0.00498086
17,       142737,    142752.00,   0.00284282,    0.0074332
17,       143130,    143131.67,   0.00226174,   0.00561723
17,       143523,    143496.63,   0.00236826,   0.00517683
17,       143917,    143944.47,   0.00206382,   0.00395364
17,       144310,    144345.07,   0.00249779,   0.00643056
17,       144703,    144631.47,   0.00270286,   0.00540414
17,       145096,    145017.50,     0.002427,   0.00608558
17,       145489,    145533.03,   0.00200656,   0.00445391
17,       145883,    145954.27,   0.00199367,   0.00465438
17,       146276,    146142.40,   0.00307535,   0.00747212
17,       146669,    146679.43,   0.00200419,   0.00615668
17,       147062,    147041.80,   0.00255811,   0.00571184
17,       147456,    147488.70,   0.00207329,   0.00464542
17,       147849,    147952.47,   0.00205506,   0.00411228
17,       148242,    148198.00,   0.00243122,   0.00576756
17,       148635,    148646.63,   0.00224393,   0.00426545
17,       149028,    148976.43,   0.00226497,   0.00611961
17,       149422,    149420.53,   0.00261011,    0.0053807
17,       149815,    149735.10,    0.0024897,   0.00455893
17,       150208,    150200.90,   0.00262228,   0.00766931
17,       150601,    150558.93,   0.00127139,   0.00318057
17,       150994,    151109.10,   0.00301684,   0.00608629
17,       151388,    151287.43,   0.00224093,   0.00568073
17,       151781,    151776.07,   0.00254559,   0.00543543
17,       152174,    152220.30,   0.00228388,   0.00543453
17,       152567,    152554.13,   0.00221368,   0.00433905
17,       152961,    152987.20,   0.00207635,   0.00553079
17,       153354,    153382.57,   0.00247194,    0.0049819
17,       153747,    153676.90,   0.00275613,   0.00643911
17,       154140,    154264.23,   0.00238175,   0.00661083
17,       154533,    154554.67,   0.00207765,   0.00631576
17,       154927,    154837.73,   0.00231348,   0.00501523
17,       155320,    155365.60,   0.00327256,   0.00701129
17,       155713,    155778.33,   0.00281792,   0.00693579
17,       156106,    156095.87,   0.00269936,   0.00647633
17,       156499,    156427.73,   0.00255622,   0.00552077
17,       156893,    156908.87,   0.00255538,   0.00666692
17,       157286,    157223.90,    0.0021187,   0.00420887
17,       157679,    157688.03,   0.00243149,   0.00539066
17,       158072,    157980.70,   0.00303648,   0.00617436
17,       158466,    158383.87,   0.00304679,    0.0070551
17,       158859,    158800.23,   0.00235168,    0.0041546
17,       159252,    159291.33,   0.00242801,   0.00594023
17,       159645,    159725.73,   0.00261473,   0.00613858
17,       160038,    160073.90,   0.00249953,   0.00521748
17,       160432,    160445.87,   0.00217147,    0.0041201
17,       160825,    160813.00,   0.00223977,   0.00516086
17,       161218,    161310.57,   0.00263781,     0.006333
17,       161611,    161696.47,   0.00234034,   0.00555652
17,       162004,    161984.43,   0.00212344,   0.00580846
17,       162398,    162271.67,   0.00242437,   0.00550496
17,       162791,    162865.73,   0.00292587,   0.00680009
17,       163184,    163118.63,   0.00235312,   0.00424671
17,       163577,    163458.40,   0.00212015,   0.00486007
17,       163971,    163944.47,   0.00178037,   0.00363477
17,       164364,    164336.33,   0.00205559,   0.00476379
17,       164757,    164861.17,   0.00292687,   0.00756261
17,       165150,    165123.13,   0.00253828,    0.0056191
17,       165543,    165563.43,   0.00233724,   0.00479631
17,       165937,    165974.60,    0.0022574,   0.00610469
17,       166330,    166327.73,    0.0019015,   0.00424455
17,       166723,    166678.10,   0.00266642,   0.00653175
17,       167116,    167267.03,   0.00259405,   0.00683354
17,       167510,    167416.90,   0.00283401,   0.00713983
17,       167903,    168031.33,   0.00271892,   0.00501477
17,       168296,    168261.67,   0.00254579,    0.0061439
17,       168689,    168697.70,   0.00187012,   0.00451716
17,       169082,    169023.73,   0.00201054,   0.00515132
17,       169476,    169330.00,   0.00257464,   0.00561138
17,       169869,    169885.60,   0.00247741,   0.00659916
17,       170262,    170210.07,   0.00302993,   0.00737682
17,       170655,    170746.77,   0.00251631,   0.00568395
17,       171048,    171106.53,   0.00258867,   0.00745985
17,       171442,    171531.67,   0.00247515,   0.00694692
17,       171835,    171902.03,    0.0023872,   0.00538304
17,       172228,    172215.33,    0.0027663,   0.00472046
17,       172621,    172526.43,   0.00227483,   0.00559604
17,       173015,    172797.60,   0.00269634,   0.00638669
17,       173408,    173384.50,   0.00230822,   0.00384063
17,       173801,    173755.73,   0.00199224,   0.00420018
17,       174194,    174270.83,   0.00260199,   0.00607939
17,       174587,    174521.90,   0.00257988,   0.00516072
17,       174981,    175095.43,   0.00307108,   0.00844087
17,       175374,    175289.53,   0.00278384,   0.00680827
17,       175767,    175701.77,   0.00226636,   0.00467662
17,       176160,    176017.50,   0.00245453,   0.00620455
17,       176553,    176464.23,   0.00207813,   0.00468412
17,       176947,    177028.10,   0.00256534,   0.00621652
17,       177340,    177378.63,   0.00239889,   0.00535127
17,       177733,    177795.67,   0.00294688,   0.00704423
17,       178126,    178343.47,   0.00271923,   0.00497398
17,       178520,    178495.73,    0.0024624,   0.00499661
17,       178913,    178994.10,   0.00238812,   0.00799267
17,       179306,    179192.60,   0.00339033,   0.00786361
17,       179699,    179635.97,   0.00252402,   0.00450751
17,       180092,    180025.50,   0.00202754,   0.00618014
17,       180486,    180642.23,   0.00286923,    0.0056403
17,       180879,    180772.87,   0.00286602,   0.00619748
17,       181272,    181343.27,   0.00299788,   0.00771764
17,       181665,    181665.47,   0.00249849,   0.00551562
17,       182059,    182111.60,   0.00201905,     0.004515
17,       182452,    182465.90,   0.00285238,    0.0061002
17,       182845,    182977.60,    0.0027295,   0.00575894
17,       183238,    183118.70,    0.0022342,   0.00627596
17,       183631,    183612.10,   0.00200412,   0.00389366
17,       184025,    184103.63,   0.00305037,   0.00628716
17,       184418,    184447.10,   0.00230356,   0.00474463
17,       184811,    184920.57,   0.00218294,   0.00434496
17,       185204,    185324.00,   0.00287379,   0.00721363
17,       185597,    185477.33,   0.00284806,   0.00845375
17,       185991,    186128.30,   0.00255999,    0.0043389
17,       186384,    186313.43,   0.00216552,   0.00468385
17,       186777,    186799.33,   0.00267798,   0.00691195
17,       187170,    187047.67,   0.00246637,    0.0052038
17,       187564,    187467.77,   0.00198751,   0.00459574
17,       187957,    187894.93,   0.00250511,   0.00450633
17,       188350,    188407.20,   0.00248525,   0.00495352
17,       188743,    188676.27,   0.00259848,   0.00528759
17,       189136,    189189.83,   0.00315719,   0.00613312
17,       189530,    189579.43,   0.00301756,   0.00736027
17,       189923,    189855.40,   0.00300287,   0.00628673
17,       190316,    190389.03,   0.00228429,   0.00491286
17,       190709,    190687.60,   0.00272889,   0.00819045
17,       191102,    191031.57,   0.00199721,   0.00352689
17,       191496,    191488.60,   0.00262511,   0.00583821
17,       191889,    192016.60,   0.00340977,   0.00731669
17,       192282,    192244.90,   0.00239285,   0.00578314
17,       192675,    192594.50,   0.00262522,    0.0060049
17,       193069,    192886.83,   0.00209456,   0.00444916
17,       193462,    193626.10,   0.00216424,   0.00571169
17,       193855,    193862.53,   0.00262128,   0.00595287
17,       194248,    194216.63,   0.00320117,   0.00801034
17,       194641,    194585.13,   0.00273396,   0.00588773
17,       195035,    195081.47,   0.00290681,   0.00650649
17,       195428,    195588.20,   0.00213908,   0.00496344
17,       195821,    195959.63,   0.00262595,   0.00551011
17,       196214,    196230.20,   0.00271425,   0.00562648
17,       196608,    196618.63,   0.00224444,   0.00461322
17,       197001,    196978.57,   0.00239679,    0.0051167
17,       197394,    197397.77,   0.00171464,   0.00401226
17,       197787,    197691.93,   0.00287233,   0.00618844
17,       198180,    198187.90,   0.00276575,   0.00545461
17,       198574,    198618.87,   0.00280045,   0.00581141
17,       198967,    199006.63,   0.00295501,   0.00710667
17,       199360,    199164.43,    0.0025639,   0.00595904
17,       199753,    199685.30,   0.00253508,   0.00677834
17,       200146,    200204.17,   0.00258052,   0.00543101
17,       200540,    200601.67,   0.00266595,   0.00556495
17,       200933,    200898.07,   0.00231086,   0.00649965
17,       201326,    201202.03,   0.00235192,   0.00549355
17,       201719,    201772.63,   0.00249615,   0.00492762
17,       202113,    201941.07,   0.00235896,    0.0062539
17,       202506,    202526.90,   0.00248668,   0.00481465
17,       202899,    203101.00,   0.00280558,   0.00782159
17,       203292,    203335.20,   0.00233708,   0.00500755
17,       203685,    203665.63,   0.00196593,   0.00575886
17,       204079,    204120.30,   0.00237412,   0.00802626
17,       204472,    204616.57,   0.00258888,     0.005634
17,       204865,    204767.20,   0.00235938,   0.00588189
17,       205258,    205357.93,   0.00268042,   0.00590961
17,       205651,    205564.23,   0.00289043,   0.00769747
17,       206045,    205939.53,   0.00256146,   0.00682857
17,       206438,    206409.20,   0.00232623,   0.00547377
17,       206831,    206688.73,   0.00285248,   0.00620794
17,       207224,    207205.73,   0.00261117,   0.00493666
17,       207618,    207614.87,   0.00249162,   0.00582798
17,       208011,    208196.70,   0.00296083,   0.00555256
17,       208404,    208357.63,   0.00312484,   0.00674168
17,       208797,    208714.20,   0.00233853,   0.00614469
17,       209190,    209233.50,   0.00246278,   0.00576029
17,       209584,    209580.37,   0.00273719,    0.0058926
17,       209977,    209880.87,   0.00326049,   0.00616255
17,       210370,    210280.53,   0.00276698,   0.00626037
17,       210763,    210814.43,   0.00286709,   0.00691295
17,       211156,    211160.40,   0.00258896,    0.0052757
17,       211550,    211524.23,   0.00331438,   0.00689196
17,       211943,    212206.37,     0.002766,    0.0058506
17,       212336,    212228.70,   0.00226149,   0.00445989
17,       212729,    212777.27,   0.00254171,   0.00655761
17,       213123,    213175.20,   0.00307902,   0.00591205
17,       213516,    213580.90,   0.00286543,    0.0058918
17,       213909,    213892.90,   0.00276156,   0.00668973
17,       214302,    214262.37,     0.002477,   0.00477828
17,       214695,    214782.07,   0.00189885,   0.00431308
17,       215089,    215231.93,     0.002471,   0.00544423
17,       215482,    215219.90,   0.00307947,   0.00643206
17,       215875,    215784.80,   0.00271924,    0.0062119
17,       216268,    216272.50,   0.00272517,   0.00620524
17,       216662,    216667.33,    0.0030181,   0.00704781
17,       217055,    217009.63,   0.00236726,   0.00508164
17,       217448,    217405.97,   0.00323338,   0.00647048
17,       217841,    217900.63,   0.00250343,   0.00483837
17,       218234,    218317.03,   0.00237311,   0.00361079
17,       218628,    218625.63,   0.00299405,   0.00641726
17,       219021,    219061.70,   0.00240912,    0.0046388
17,       219414,    219498.43,   0.00293579,   0.00828567
17,       219807,    219885.93,   0.00299139,   0.00680139
17,       220200,    220260.73,   0.00271705,   0.00594003
17,       220594,    220600.37,   0.00267065,   0.00579796
17,       220987,    220947.80,   0.00246087,   0.00668815
17,       221380,    221428.50,    0.0024403,    0.0048333
17,       221773,    221474.97,   0.00347434,   0.00739492
17,       222167,    222227.73,   0.00290621,   0.00582892
17,       222560,    222564.23,   0.00297235,   0.00805622
17,       222953,    223014.10,   0.00245816,   0.00651704
17,       223346,    223302.77,   0.00345918,   0.00671153
17,       223739,    223871.97,   0.00243442,   0.00685617
17,       224133,    224129.43,    0.0024082,   0.00382807
17,       224526,    224427.50,   0.00268705,   0.00869383
17,       224919,    224987.13,   0.00285168,   0.00660679
17,       225312,    225393.57,   0.00263393,   0.00592509
17,       225705,    225660.13,   0.00292598,   0.00636669
17,       226099,    226136.00,    0.0025412,   0.00562141
17,       226492,    226605.17,   0.00239681,   0.00668895
17,       226885,    226840.90,   0.00297964,   0.00636443
17,       227278,    227186.83,   0.00230172,   0.00579464
17,       227672,    227730.33,   0.00303892,   0.00682558
17,       228065,    228262.77,   0.00266194,   0.00710759
17,       228458,    228466.93,   0.00283416,   0.00742365
17,       228851,    228941.33,   0.00266551,   0.00670739
17,       229244,    229263.80,   0.00273175,   0.00721063
17,       229638,    229695.43,   0.00285425,   0.00620975
17,       230031,    230034.97,   0.00245502,   0.00505147
17,       230424,    230366.20,   0.00275434,   0.00537268
17,       230817,    230792.97,    0.0033481,   0.00729579
17,       231211,    231107.47,   0.00312579,   0.00704548
17,       231604,    231551.43,   0.00275432,    0.0056605
17,       231997,    231919.10,   0.00299912,    0.0051078
17,       232390,    232389.53,   0.00322352,    0.0090494
17,       232783,    232691.77,   0.00277767,   0.00551584
17,       233177,    233253.93,   0.00298917,   0.00553654
17,       233570,    233576.90,   0.00234357,   0.00640919
17,       233963,    233980.53,   0.00333183,   0.00848421
17,       234356,    234350.90,   0.00281448,   0.00550016
17,       234749,    234872.30,   0.00264538,   0.00571672
17,       235143,    235168.00,   0.00330445,   0.00558807
17,       235536,    235423.53,   0.00238567,   0.00466169
17,       235929,    235918.37,   0.00313439,   0.00806171
17,       236322,    236466.47,   0.00301774,   0.00485353
17,       236716,    236906.10,   0.00242876,   0.00657747
17,       237109,    237200.67,   0.00236951,   0.00496394
17,       237502,    237325.43,   0.00255159,   0.00570519
17,       237895,    237813.03,   0.00293036,   0.00599422
17,       238288,    238360.23,   0.00269949,   0.00592138
17,       238682,    238671.03,    0.0025032,   0.00574402
17,       239075,    239134.40,   0.00292767,   0.00563419
17,       239468,    239355.83,   0.00331914,   0.00760432
17,       239861,    239870.03,   0.00237497,   0.00440253
17,       240254,    240099.93,   0.00250335,   0.00588125
17,       240648,    240522.67,   0.00211286,   0.00408063
17,       241041,    241003.90,   0.00242468,    0.0055426
17,       241434,    241339.60,   0.00337815,   0.00792346
17,       241827,    241995.80,   0.00308364,   0.00572721
17,       242221,    242092.73,   0.00300162,   0.00561468
17,       242614,    242693.17,    0.0026417,    0.0064217
17,       243007,    243061.33,   0.00257149,   0.00578993
17,       243400,    243301.47,   0.00320608,   0.00727606
17,       243793,    244160.00,   0.00346414,   0.00751864
