prec,       card,      avg_est,      std_err,      max_err
15,       122290,    122862.83,   0.00667943,    0.0152505
15,       122486,    122858.03,   0.00627876,    0.0116012
15,       122683,    123148.70,   0.00569389,      0.01371
15,       122880,    123369.00,   0.00671231,    0.0195067
15,       123076,    123306.33,   0.00451335,   0.00913249
15,       123273,    123499.57,   0.00553409,    0.0121761
15,       123469,    123800.83,   0.00454317,    0.0100753
15,       123666,    123932.90,   0.00612476,    0.0155337
15,       123863,    124124.07,   0.00527437,    0.0106811
15,       124059,    124310.13,   0.00492171,   0.00939062
15,       124256,    124509.07,   0.00464227,    0.0101725
15,       124452,    124783.30,    0.0049729,    0.0112573
15,       124649,    124963.63,   0.00448085,    0.0101404
15,       124846,    125107.80,   0.00525523,    0.0128317
15,       125042,    125551.07,    0.0060914,    0.0147469
15,       125239,    125647.90,   0.00608398,    0.0137097
15,       125435,    125610.33,   0.00542133,    0.0110654
15,       125632,    125741.97,   0.00501213,    0.0120908
15,       125829,    126353.27,   0.00625811,    0.0130652
15,       126025,    126413.80,   0.00584966,     0.013283
15,       126222,    126523.10,   0.00521396,    0.0128899
15,       126418,    126789.13,   0.00609032,    0.0132575
15,       126615,    127077.23,   0.00576569,    0.0151403
15,       126812,    127164.87,   0.00689979,    0.0140758
15,       127008,    127159.83,   0.00520758,    0.0109992
15,       127205,    127613.30,   0.00523136,   0.00976369
15,       127401,    127510.17,   0.00360757,   0.00930912
15,       127598,    127909.93,   0.00547982,    0.0133935
15,       127795,    127752.47,   0.00625591,    0.0155717
15,       127991,    128196.20,   0.00456784,   0.00990687
15,       128188,    128515.17,   0.00642974,    0.0150247
15,       128385,    128754.13,   0.00669036,    0.0155157
15,       128581,    128784.10,   0.00583605,    0.0138433
15,       128778,    129221.67,   0.00578386,    0.0181551
15,       128974,    129234.53,   0.00602194,     0.011886
15,       129171,    129489.53,    0.0060085,    0.0134007
15,       129368,    129678.33,   0.00506767,   0.00911347
15,       129564,    129705.63,   0.00627383,    0.0121406
15,       129761,    129935.37,   0.00463991,     0.014542
15,       129957,    130162.60,   0.00552904,    0.0130811
15,       130154,    130279.03,   0.00537716,     0.012608
15,       130351,    130553.53,   0.00569642,    0.0111928
15,       130547,    130876.90,   0.00433306,    0.0106168
15,       130744,    131203.97,   0.00545117,    0.0122605
15,       130940,    131161.73,   0.00536619,    0.0138001
15,       131137,    131120.70,   0.00592238,    0.0151444
15,       131334,    131730.60,   0.00576074,   0.00982982
15,       131530,    131623.10,   0.00464119,   0.00890284
15,       131727,    131870.57,   0.00550686,    0.0120855
15,       131923,    132108.27,   0.00449473,     0.010741
15,       132120,    132621.43,   0.00693304,    0.0208899
15,       132317,    132523.70,   0.00626736,    0.0150698
15,       132513,    132927.73,   0.00570046,    0.0129043
15,       132710,    132865.27,   0.00579159,    0.0129228
15,       132907,    133102.50,   0.00533687,    0.0135507
15,       133103,    133341.40,   0.00645752,    0.0142445
15,       133300,    133564.20,   0.00467873,   0.00882964
15,       133496,    133721.10,   0.00562353,    0.0132288
15,       133693,    133798.20,   0.00469601,    0.0125286
15,       133890,    133969.50,   0.00426699,    0.0102845
15,       134086,    134362.77,   0.00521255,     0.014073
15,       134283,    134302.70,   0.00591237,    0.0137097
15,       134479,    134583.07,    0.0058117,    0.0136228
15,       134676,    134872.00,   0.00530853,    0.0130757
15,       134873,    135036.23,   0.00564339,    0.0128194
15,       135069,    135182.70,   0.00391621,    0.0078922
15,       135266,    135327.07,    0.0049152,    0.0149704
15,       135462,    135880.53,   0.00587686,    0.0129703
15,       135659,    135836.83,   0.00530525,     0.011831
15,       135856,    136215.07,   0.00606298,    0.0104742
15,       136052,    136319.83,   0.00596784,    0.0143547
15,       136249,    136108.00,   0.00382947,   0.00922569
15,       136445,    136726.57,   0.00613453,     0.015442
15,       136642,    137022.67,    0.0058539,    0.0135243
15,       136839,    137021.93,   0.00562305,    0.0141333
15,       137035,    136977.87,   0.00446289,   0.00968359
15,       137232,    137395.97,   0.00548224,    0.0144572
15,       137428,    137426.43,   0.00484781,    0.0107983
15,       137625,    137723.70,    0.0056447,    0.0123015
15,       137822,    137895.87,   0.00434032,    0.0126757
15,       138018,    138209.33,   0.00455825,    0.0105638
15,       138215,    138357.67,   0.00535585,    0.0128712
15,       138412,    138488.77,   0.00463159,   0.00976064
15,       138608,    139033.13,   0.00570606,    0.0139168
15,       138805,    139091.27,   0.00569877,    0.0132127
15,       139001,    139382.77,   0.00532729,    0.0122444
15,       139198,    139356.90,   0.00559059,    0.0109412
15,       139395,    139792.20,   0.00506087,    0.0109114
15,       139591,    139819.83,   0.00508755,    0.0143633
15,       139788,    140147.70,   0.00524315,    0.0138566
15,       139984,    140190.53,   0.00460686,   0.00995107
15,       140181,    140555.60,   0.00628065,    0.0147665
15,       140378,    140574.50,   0.00508021,    0.0106854
15,       140574,    140810.30,   0.00555099,    0.0152659
15,       140771,    140793.47,   0.00543072,    0.0133336
15,       140967,    141127.93,   0.00598202,    0.0150743
15,       141164,    141238.00,   0.00502341,   0.00995998
15,       141361,    141621.30,   0.00452001,    0.0106959
15,       141557,    141676.47,   0.00677932,    0.0159369
15,       141754,    141927.93,   0.00388616,    0.0101513
15,       141950,    142071.90,   0.00636902,    0.0146177
15,       142147,    142204.07,   0.00582195,    0.0136337
15,       142344,    142544.47,   0.00578647,    0.0134181
15,       142540,    142566.17,   0.00478254,    0.0132453
15,       142737,    142930.50,   0.00458573,   0.00979417
15,       142934,    143156.43,   0.00601919,     0.011096
15,       143130,    143146.17,   0.00463454,    0.0101096
15,       143327,    143292.80,   0.00524799,    0.0117493
15,       143523,    143624.97,   0.00562547,     0.011998
15,       143720,    143886.63,   0.00542525,    0.0150917
15,       143917,    143943.67,   0.00526968,    0.0099918
15,       144113,    144151.03,   0.00526647,    0.0141763
15,       144310,    144080.80,   0.00464418,    0.0111703
15,       144506,    144768.17,   0.00584756,    0.0138817
15,       144703,    144675.03,   0.00518062,   0.00957817
15,       144900,    144902.07,   0.00507044,   0.00970318
15,       145096,    145189.43,   0.00545854,    0.0104826
15,       145293,    145233.23,   0.00426272,   0.00984211
15,       145489,    145452.17,   0.00593735,    0.0123789
15,       145686,    145921.63,   0.00681036,    0.0132956
15,       145883,    146193.20,   0.00559721,    0.0151079
15,       146079,    146226.17,   0.00663918,    0.0149781
15,       146276,    146516.13,   0.00560088,    0.0139803
15,       146472,    146529.87,   0.00459686,    0.0141186
15,       146669,    146746.73,   0.00565532,     0.012327
15,       146866,    146946.93,   0.00495471,    0.0128007
15,       147062,    146894.50,   0.00516783,    0.0120901
15,       147259,    147147.13,   0.00488643,    0.0100163
15,       147456,    147397.27,   0.00487166,    0.0103488
15,       147652,    147968.67,    0.0069472,    0.0208733
15,       147849,    147801.10,   0.00545548,    0.0121542
15,       148045,    148199.53,   0.00452492,    0.0104765
15,       148242,    148274.70,   0.00422876,   0.00811505
15,       148439,    148482.30,   0.00671097,    0.0174953
15,       148635,    148642.43,   0.00606564,    0.0176875
15,       148832,    148993.50,   0.00504953,    0.0131893
15,       149028,    149433.37,   0.00569073,    0.0129639
15,       149225,    149296.43,    0.0044092,   0.00903328
15,       149422,    149687.33,   0.00530521,    0.0114306
15,       149618,    149773.27,   0.00420145,   0.00923679
15,       149815,    149975.63,   0.00514857,    0.0121349
15,       150011,    149933.00,   0.00370286,   0.00767272
15,       150208,    150145.00,   0.00464487,    0.0108449
15,       150405,    150291.97,   0.00578278,     0.012792
15,       150601,    150865.87,   0.00613036,    0.0153517
15,       150798,    150978.77,   0.00470855,    0.0114722
15,       150994,    151051.23,   0.00534304,    0.0133647
15,       151191,    151234.63,   0.00465267,    0.0106024
15,       151388,    151680.20,   0.00496318,    0.0113218
15,       151584,    151715.50,   0.00566611,    0.0129432
15,       151781,    151873.57,   0.00537487,    0.0129198
15,       151977,    152130.17,   0.00523681,    0.0104291
15,       152174,    152445.27,    0.0046083,    0.0107179
15,       152371,    152469.17,   0.00450212,   0.00985089
15,       152567,    152726.63,   0.00533807,    0.0126632
15,       152764,    152876.17,   0.00511606,    0.0132622
15,       152961,    153225.97,    0.0060647,    0.0146572
15,       153157,    153082.87,   0.00532491,    0.0120072
15,       153354,    153145.87,   0.00495397,    0.0146262
15,       153550,    153743.67,   0.00551924,     0.013787
15,       153747,    153647.10,    0.0057102,    0.0121172
15,       153944,    154169.57,   0.00515464,     0.014018
15,       154140,    154250.10,   0.00603553,    0.0159983
15,       154337,    154404.57,    0.0041923,   0.00756133
15,       154533,    154490.83,   0.00453382,   0.00881359
15,       154730,    154974.93,   0.00387776,   0.00849862
15,       154927,    154833.20,   0.00477641,   0.00922364
15,       155123,    154930.37,   0.00641184,    0.0167672
15,       155320,    155623.17,   0.00772281,     0.015072
15,       155516,    155751.37,   0.00617237,    0.0156639
15,       155713,    155731.03,   0.00517712,    0.0113991
15,       155910,    156068.07,   0.00526134,    0.0161567
15,       156106,    155629.87,   0.00614856,    0.0122672
15,       156303,    156423.67,   0.00522154,    0.0110682
15,       156499,    156582.10,   0.00551592,    0.0144537
15,       156696,    156633.43,   0.00459277,    0.0116786
15,       156893,    157027.00,   0.00390145,   0.00927378
15,       157089,    157211.33,   0.00578862,    0.0124578
15,       157286,    157404.37,   0.00474424,    0.0100135
15,       157483,    157645.47,   0.00448113,   0.00982322
15,       157679,    157947.57,   0.00496671,   0.00898656
15,       157876,    158073.93,   0.00540936,    0.0103562
15,       158072,    158163.37,   0.00500338,    0.0118363
15,       158269,    158235.87,    0.0048865,     0.010779
15,       158466,    158570.43,   0.00588836,    0.0155616
15,       158662,    158885.30,   0.00563021,     0.015076
15,       158859,    158888.33,   0.00409077,   0.00858618
15,       159055,    158917.17,   0.00456107,    0.0119769
15,       159252,    159231.10,   0.00603676,    0.0116795
15,       159449,    159594.37,   0.00653219,    0.0178363
15,       159645,    159878.77,   0.00510758,    0.0101287
15,       159842,    159880.53,   0.00638986,    0.0107856
15,       160038,    160216.37,   0.00421233,    0.0107349
15,       160235,    160301.17,    0.0053971,    0.0121134
15,       160432,    160285.70,   0.00547162,    0.0124663
15,       160628,    160599.07,   0.00513319,    0.0130425
15,       160825,    160946.30,   0.00423003,    0.0092398
15,       161021,    160977.20,   0.00431411,   0.00903603
15,       161218,    161213.30,   0.00518251,    0.0151161
15,       161415,    161736.80,   0.00577727,    0.0153269
15,       161611,    161794.50,   0.00447493,    0.0142254
15,       161808,    161835.13,   0.00455074,    0.0112787
15,       162004,    161742.67,   0.00486722,    0.0122404
15,       162201,    162203.93,   0.00561052,    0.0132181
15,       162398,    162383.37,   0.00598883,     0.014021
15,       162594,    162505.50,   0.00434465,    0.0101971
15,       162791,    162992.50,   0.00472002,     0.012691
15,       162988,    163015.17,   0.00540755,    0.0113443
15,       163184,    163110.40,   0.00481492,    0.0100193
15,       163381,    163193.80,   0.00539137,    0.0161585
15,       163577,    163531.50,   0.00499456,    0.0106188
15,       163774,    163679.47,   0.00492936,    0.0128225
15,       163971,    163733.43,   0.00489702,    0.0122521
15,       164167,    164014.40,   0.00427259,    0.0103126
15,       164364,    164444.07,   0.00622299,    0.0153804
15,       164560,    164354.07,   0.00606904,      0.01456
15,       164757,    164831.03,   0.00575573,    0.0115078
15,       164954,    165184.60,   0.00550539,    0.0111849
15,       165150,    165145.93,   0.00555238,    0.0146169
15,       165347,    165319.13,   0.00497313,    0.0103963
15,       165543,    165708.43,   0.00471284,    0.0101544
15,       165740,    165729.57,   0.00621656,     0.014589
15,       165937,    166161.50,   0.00552481,    0.0105823
15,       166133,    166456.77,   0.00536294,    0.0099498
15,       166330,    166420.30,     0.004758,   0.00824861
15,       166526,    166500.60,   0.00492031,   0.00934383
15,       166723,    166749.90,   0.00564528,    0.0122658
15,       166920,    167234.23,   0.00588616,    0.0117181
15,       167116,    167431.27,   0.00643471,    0.0122669
15,       167313,    167424.73,   0.00558358,    0.0154261
15,       167510,    167368.73,   0.00437291,    0.0101187
15,       167706,    167579.80,   0.00444013,    0.0119375
15,       167903,    167996.97,   0.00515766,     0.011989
15,       168099,    168122.27,   0.00501816,    0.0119274
15,       168296,    168468.40,   0.00646793,    0.0147596
15,       168493,    168615.53,   0.00513855,     0.010582
15,       168689,    169008.80,   0.00462259,   0.00997688
15,       168886,    168809.97,   0.00479073,    0.0123929
15,       169082,    169094.40,   0.00505558,    0.0107699
15,       169279,    169220.37,   0.00531872,    0.0128367
15,       169476,    169532.13,   0.00559987,    0.0110811
15,       169672,    170024.80,   0.00594801,     0.011752
15,       169869,    169670.77,   0.00635885,    0.0158415
15,       170065,    169928.90,    0.0050648,    0.0121482
15,       170262,    170477.93,   0.00562853,    0.0130093
15,       170459,    170519.37,   0.00372653,   0.00812507
15,       170655,    170621.57,   0.00559882,    0.0137997
15,       170852,    170838.67,   0.00558874,    0.0109802
15,       171048,    171165.40,   0.00551396,    0.0123883
15,       171245,    171405.63,   0.00626811,    0.0142076
15,       171442,    171705.00,   0.00559016,    0.0167578
15,       171638,    171587.37,   0.00608294,    0.0158589
15,       171835,    171991.43,   0.00645693,    0.0132917
15,       172032,    172348.13,   0.00573433,    0.0146193
15,       172228,    172505.37,   0.00598655,    0.0128724
15,       172425,    172572.77,    0.0060494,      0.01447
15,       172621,    172752.47,   0.00587595,    0.0139959
15,       172818,    172687.90,   0.00402513,    0.0117059
15,       173015,    173067.80,   0.00565884,    0.0121723
15,       173211,    173172.80,   0.00643019,    0.0122278
15,       173408,    173343.97,    0.0046562,    0.0114296
15,       173604,    173751.80,   0.00444557,   0.00997667
15,       173801,    173926.03,   0.00497654,    0.0111219
15,       173998,    173857.93,   0.00560663,    0.0122587
15,       174194,    174103.60,    0.0060621,    0.0129682
15,       174391,    174636.40,   0.00499481,      0.01316
15,       174587,    174572.40,    0.0039586,   0.00951383
15,       174784,    174989.57,   0.00655229,    0.0169866
15,       174981,    174839.47,   0.00469545,    0.0105611
15,       175177,    175065.00,   0.00524151,    0.0143397
15,       175374,    175231.67,   0.00585537,    0.0128468
15,       175570,    175665.03,    0.0048884,    0.0111237
15,       175767,    175766.53,   0.00494203,    0.0107983
15,       175964,    176146.97,   0.00401492,   0.00898474
15,       176160,    176383.23,   0.00495813,   0.00950835
15,       176357,    176166.10,   0.00645207,    0.0164722
15,       176553,    176548.07,   0.00435353,   0.00873954
15,       176750,    176660.70,   0.00539545,    0.0104328
15,       176947,    176900.80,    0.0051353,    0.0131395
15,       177143,    177095.57,   0.00560591,    0.0152701
15,       177340,    177349.60,   0.00474273,    0.0125013
15,       177537,    177607.00,   0.00556307,    0.0130676
15,       177733,    177742.90,   0.00644779,    0.0175318
15,       177930,    178057.87,   0.00487421,    0.0112291
15,       178126,    177963.73,   0.00433212,    0.0119128
15,       178323,    178393.60,   0.00441381,   0.00942105
15,       178520,    178801.67,   0.00577362,    0.0132533
15,       178716,    178821.80,   0.00531652,    0.0102732
15,       178913,    179189.77,   0.00440972,   0.00957443
15,       179109,    179079.40,   0.00673425,    0.0134945
15,       179306,    179218.73,   0.00515458,    0.0145505
15,       179503,    179733.03,    0.0068644,    0.0154704
15,       179699,    179466.97,   0.00467114,    0.0114469
15,       179896,    179962.43,   0.00383837,   0.00849931
15,       180092,    179928.27,   0.00457896,   0.00927299
15,       180289,    180142.83,    0.0049123,    0.0139997
15,       180486,    180252.43,    0.0056085,    0.0176412
15,       180682,    180549.20,    0.0050319,    0.0095305
15,       180879,    180909.27,   0.00606422,    0.0110018
15,       181075,    180777.67,    0.0048941,    0.0141819
15,       181272,    181681.70,   0.00652054,    0.0150657
15,       181469,    181350.97,   0.00465733,    0.0102772
15,       181665,    181701.87,   0.00440084,    0.0100239
15,       181862,    181856.63,   0.00409345,   0.00814349
15,       182059,    181980.93,   0.00567568,    0.0117599
15,       182255,    182060.37,   0.00612143,    0.0169377
15,       182452,    182225.87,   0.00528339,    0.0110549
15,       182648,    182801.30,   0.00542079,    0.0127074
15,       182845,    182784.27,   0.00366282,    0.0100795
15,       183042,    183371.70,   0.00415501,    0.0101397
15,       183238,    183348.30,   0.00553359,    0.0104727
15,       183435,    183406.70,   0.00423746,    0.0106686
15,       183631,    183792.57,   0.00564142,    0.0123562
15,       183828,    183815.80,     0.004939,    0.0125878
15,       184025,    184252.33,   0.00480789,    0.0117375
15,       184221,    184340.70,   0.00563006,    0.0118933
15,       184418,    184366.90,   0.00467142,   0.00982545
15,       184614,    184493.23,   0.00578361,    0.0152967
15,       184811,    184911.03,    0.0055153,    0.0105621
15,       185008,    185306.70,    0.0057775,    0.0106157
15,       185204,    185335.27,   0.00558021,    0.0123539
15,       185401,    185156.70,   0.00607179,    0.0106741
15,       185597,    185645.50,   0.00430199,   0.00932122
15,       185794,    185651.43,   0.00590715,    0.0134665
15,       185991,    186000.57,    0.0042226,    0.0088821
15,       186187,    185955.10,    0.0048256,    0.0113434
15,       186384,    186615.80,   0.00614053,    0.0150763
15,       186580,    186317.90,   0.00496696,    0.0124182
15,       186777,    186853.70,    0.0049439,    0.0115806
15,       186974,    187068.57,   0.00633541,    0.0142318
15,       187170,    187210.13,   0.00603395,    0.0125607
15,       187367,    187571.87,   0.00591341,    0.0124568
15,       187564,    187554.43,   0.00564481,    0.0118839
15,       187760,    188226.00,   0.00626819,    0.0138154
15,       187957,    187991.30,   0.00535031,   0.00950212
15,       188153,    188323.20,   0.00516229,    0.0130691
15,       188350,    188514.43,   0.00558223,    0.0124555
15,       188547,    188572.40,   0.00535301,    0.0102573
15,       188743,    188908.97,   0.00561468,    0.0154707
15,       188940,    188934.60,   0.00502928,     0.011845
15,       189136,    189139.93,    0.0053372,    0.0117692
15,       189333,    189448.07,   0.00379865,    0.0104471
15,       189530,    189384.60,   0.00475553,     0.011481
15,       189726,    189936.13,   0.00317322,   0.00639867
15,       189923,    190169.47,    0.0072802,     0.014848
15,       190119,    190152.83,   0.00636117,     0.017531
15,       190316,    190656.17,   0.00501182,   0.00977317
15,       190513,    190481.27,   0.00555404,    0.0119204
15,       190709,    190778.67,   0.00496319,    0.0136647
15,       190906,    190988.60,   0.00599271,     0.013483
15,       191102,    191492.83,   0.00452862,    0.0105807
15,       191299,    191071.53,   0.00560517,    0.0157972
15,       191496,    191511.43,   0.00622265,    0.0128984
15,       191692,    191857.10,   0.00558925,    0.0121862
15,       191889,    191923.87,   0.00451514,    0.0100683
15,       192086,    192390.07,    0.0056067,    0.0158678
15,       192282,    192211.23,   0.00552913,      0.01257
15,       192479,    192474.33,   0.00519772,     0.011861
15,       192675,    192407.37,   0.00399778,   0.00883348
15,       192872,    192876.30,   0.00444793,    0.0106599
15,       193069,    193187.43,   0.00525153,     0.010794
15,       193265,    193391.13,   0.00529852,    0.0120766
15,       193462,    193478.67,    0.0042607,   0.00985201
15,       193658,    193759.63,   0.00574589,    0.0107767
15,       193855,    194053.00,   0.00586442,    0.0109308
15,       194052,    193970.20,   0.00629139,    0.0194998
15,       194248,    194086.27,   0.00659243,    0.0146564
15,       194445,    194591.43,   0.00445104,    0.0135462
15,       194641,    194259.63,   0.00529173,    0.0103112
15,       194838,    194774.60,   0.00593723,     0.013252
15,       195035,    195050.53,   0.00600545,    0.0136334
15,       195231,    195357.03,   0.00430784,    0.0105874
15,       195428,    195719.47,   0.00531985,    0.0135753
15,       195624,    195831.00,   0.00650956,    0.0189137
15,       195821,    196037.87,   0.00600015,    0.0132263
15,       196018,    195727.50,   0.00454563,   0.00910116
15,       196214,    196244.57,   0.00464793,   0.00895446
15,       196411,    196579.80,   0.00474479,   0.00849744
16,            0,     47270.00,      48078.1,        47270
16,          393,     47459.17,      121.499,      119.472
16,          786,     47649.13,      60.5645,      59.5565
16,         1179,     47839.93,      40.2192,      39.5508
16,         1572,     48029.80,      30.0394,      29.5429
16,         1966,     48223.10,      23.9186,      23.5236
16,         2359,     48412.57,      19.8478,       19.525
16,         2752,     48604.43,      16.9402,      16.6593
16,         3145,     48802.00,      14.7608,      14.5184
16,         3538,     48991.10,       13.063,      12.8497
16,         3932,     49185.37,      11.7028,      11.5116
16,         4325,     49381.20,      10.5933,      10.4212
16,         4718,     49577.00,      9.66855,      9.51197
16,         5111,     49772.53,      8.88596,      8.74061
16,         5505,     49969.40,      8.21368,      8.07919
16,         5898,     50163.97,      7.63226,      7.50737
16,         6291,     50360.87,      7.12385,       7.0089
16,         6684,     50561.57,      6.67579,      6.56799
16,         7077,     50766.07,      6.27804,      6.17802
16,         7471,     50960.70,      5.91986,      5.82588
16,         7864,     51164.37,      5.59957,      5.51036
16,         8257,     51356.83,      5.30838,      5.22342
16,         8650,     51560.87,      5.04502,      4.96347
16,         9043,     51766.30,       4.8047,      4.72888
16,         9437,     51963.47,      4.58291,       4.5106
16,         9830,     52166.93,      4.38009,      4.30953
16,        10223,     52362.77,      4.19211,       4.1249
16,        10616,     52565.37,       4.0187,      3.95488
16,        11010,     52772.93,      3.85768,      3.79602
16,        11403,     52975.67,      3.70777,      3.65091
16,        11796,     53186.10,      3.56851,       3.5131
16,        12189,     53390.93,      3.43776,      3.38515
16,        12582,     53595.03,      3.31512,      3.26576
16,        12976,     53804.10,      3.19998,      3.15134
16,        13369,     54010.57,      3.09172,      3.04353
16,        13762,     54222.87,      2.99009,       2.9442
16,        14155,     54423.07,      2.89322,       2.8496
16,        14548,     54643.20,      2.80299,      2.75978
16,        14942,     54849.03,      2.71627,      2.67276
16,        15335,     55052.83,      2.63412,      2.59324
16,        15728,     55267.20,      2.55675,      2.51713
16,        16121,     55484.67,      2.48335,      2.44542
16,        16515,     55690.80,      2.41254,       2.3757
16,        16908,     55907.23,      2.34585,      2.30924
16,        17301,     56102.17,      2.28092,      2.24569
16,        17694,     56323.50,       2.2204,      2.18728
16,        18087,     56546.17,      2.16257,      2.12937
16,        18481,     56766.63,      2.10692,      2.07494
16,        18874,     56977.87,      2.05326,      2.02209
16,        19267,     57187.30,      2.00169,      1.97146
16,        19660,     57397.43,      1.95222,       1.9235
16,        20054,     57617.60,      1.90505,      1.87624
16,        20447,     57826.37,      1.85927,      1.83079
16,        20840,     58050.10,      1.81595,      1.78974
16,        21233,     58276.70,      1.77437,       1.7472
16,        21626,     58489.37,      1.73365,       1.7086
16,        22020,     58705.93,      1.69443,      1.66963
16,        22413,     58941.67,      1.65759,      1.63402
16,        22806,     59154.50,      1.62099,      1.59767
16,        23199,     59386.00,      1.58645,      1.56388
16,        23592,     59578.60,      1.55138,      1.52859
16,        23986,     59816.17,      1.51927,       1.4981
16,        24379,     60031.83,      1.48738,      1.46653
16,        24772,     60250.27,      1.45662,      1.43757
16,        25165,     60484.30,      1.42745,      1.40642
16,        25559,     60715.60,      1.39897,      1.38087
16,        25952,     60933.97,      1.37094,      1.35221
16,        26345,     61160.17,      1.34405,      1.32639
16,        26738,     61381.57,      1.31777,      1.29934
16,        27131,     61608.37,      1.29245,        1.273
16,        27525,     61848.40,      1.26826,      1.24973
16,        27918,     62074.10,      1.24432,      1.22755
16,        28311,     62292.23,      1.22076,      1.20299
16,        28704,     62522.37,      1.19828,      1.18133
16,        29097,     62748.70,      1.17627,       1.1597
16,        29491,     62980.67,      1.15496,      1.13858
16,        29884,     63209.10,      1.13418,      1.11886
16,        30277,     63453.20,      1.11445,      1.09918
16,        30670,     63672.93,      1.09443,      1.08083
16,        31064,     63905.07,      1.07525,      1.05978
16,        31457,     64120.37,      1.05607,      1.04228
16,        31850,     64362.10,      1.03821,      1.02279
16,        32243,     64591.67,       1.0204,      1.00673
16,        32636,     64834.53,      1.00343,     0.989827
16,        33030,     65089.20,     0.987173,     0.974388
16,        33423,     65293.90,     0.969836,     0.957276
16,        33816,     65543.80,     0.954261,     0.941716
16,        34209,     65780.67,     0.938656,     0.925402
16,        34603,     66013.63,     0.923237,     0.911975
16,        34996,     66239.87,     0.908022,     0.896477
16,        35389,     66493.57,     0.893935,      0.88104
16,        35782,     66721.27,     0.879418,     0.868317
16,        36175,     66960.37,     0.865539,     0.855567
16,        36569,     67216.10,     0.852368,     0.840881
16,        36962,     67440.53,     0.838667,     0.828694
16,        37355,     67686.47,     0.825841,      0.81687
16,        37748,     67935.57,     0.813365,     0.802326
16,        38141,     68163.83,     0.800592,     0.790467
16,        38535,     68407.07,     0.788426,     0.777818
16,        38928,     68651.40,     0.776584,     0.768836
16,        39321,     68923.40,     0.765693,     0.756879
16,        39714,     69137.30,     0.753529,     0.745336
16,        40108,     69394.47,     0.742657,     0.734598
16,        40501,     69628.13,      0.73145,      0.72347
16,        40894,     69885.97,     0.721058,      0.71241
16,        41287,     70095.37,     0.709673,     0.704708
16,        41680,     70353.37,     0.699686,     0.691394
16,        42074,     70603.63,     0.689661,     0.682448
16,        42467,     70902.33,     0.681019,     0.672436
16,        42860,     71081.10,     0.669693,      0.66438
16,        43253,     71366.00,     0.661065,     0.652841
16,        43646,     71585.77,     0.651076,     0.644809
16,        44040,     71832.40,     0.641848,     0.635726
16,        44433,     72114.03,     0.633621,     0.625467
16,        44826,     72326.03,     0.623961,     0.617039
16,        45219,     72591.33,     0.615665,     0.609797
16,        45613,     72837.07,     0.607041,     0.599816
16,        46006,     73060.13,     0.598099,     0.592127
16,        46399,     73362.17,     0.591041,     0.587263
16,        46792,     73620.30,     0.583145,     0.576988
16,        47185,     73880.07,     0.575416,     0.570063
16,        47579,     74146.47,     0.567925,     0.562358
16,        47972,     74364.40,      0.55956,     0.554249
16,        48365,     74615.13,     0.552022,     0.546189
16,        48758,     74883.60,     0.544973,     0.538403
16,        49152,     75161.83,     0.538212,     0.533457
16,        49545,     75406.63,     0.530898,     0.525491
16,        49938,     75686.97,     0.524429,     0.521937
16,        50331,     75926.73,     0.517235,     0.513331
16,        50724,     76170.47,     0.510237,     0.507087
16,        51118,     76439.93,     0.503825,     0.498327
16,        51511,     76665.10,     0.496666,     0.491303
16,        51904,     76973.57,     0.491252,     0.487564
16,        52297,     77219.13,     0.484691,     0.480535
16,        52690,     77479.53,     0.478518,     0.475337
16,        53084,     77764.27,     0.472871,     0.468475
16,        53477,     77982.20,     0.466067,     0.462658
16,        53870,     78251.23,     0.460327,     0.457315
16,        54263,     78452.43,     0.453399,     0.448732
16,        54657,     78769.73,     0.448701,     0.445497
16,        55050,     79048.43,     0.443391,     0.442335
16,        55443,     79300.57,     0.437661,     0.433681
16,        55836,     79580.83,     0.432527,     0.430987
16,        56229,     79787.63,     0.426137,     0.423617
16,        56623,     80101.63,     0.421736,     0.421129
16,        57016,     80347.20,     0.416199,     0.413543
16,        57409,     80635.50,     0.411491,     0.408361
16,        57802,     80892.83,     0.406308,     0.404823
16,        58195,     81193.30,      0.40195,     0.400629
16,        58589,     81437.80,     0.396649,     0.395153
16,        58982,     81644.40,     0.390792,     0.387586
16,        59375,     81990.93,     0.387411,     0.384836
16,        59768,     82247.13,     0.382533,     0.378959
16,        60162,     82500.30,     0.377649,      0.37425
16,        60555,     82782.30,     0.373337,     0.373373
16,        60948,     83047.33,     0.368793,     0.366815
16,        61341,     83332.77,     0.364646,      0.36259
16,        61734,     83637.43,     0.360869,     0.359521
16,        62128,     83849.03,     0.355593,     0.353345
16,        62521,     84087.07,     0.350838,     0.348757
16,        62914,     84423.20,     0.347733,     0.347135
16,        63307,     84677.57,      0.34334,     0.341489
16,        63700,     84988.33,      0.33991,     0.337138
16,        64094,     85268.20,     0.336008,     0.333521
16,        64487,     85610.43,     0.333162,     0.332636
16,        64880,     85820.40,     0.328276,     0.328771
16,        65273,     86063.00,     0.323956,     0.323421
16,        65667,     86363.90,      0.32057,     0.319273
16,        66060,     86633.60,     0.316768,     0.316435
16,        66453,     86899.37,     0.312944,     0.311855
16,        66846,     87093.03,     0.308071,     0.306611
16,        67239,     87491.97,     0.306359,     0.304729
16,        67633,     87758.47,      0.30266,     0.301476
16,        68026,     87978.97,     0.298333,     0.297808
